video_id,title,description,category,sub_category,tags
29xLcaHrT-k,animals lose extinction,west black african rhino hunt extinction last passenger pigeon die check animals lose extinction west black african rhino weigh pound kg poachers hunt animal horn culture believe contain medicinal properties although never scientifically prove last west african black rhino see cameroon declare officially extinct javan tiger native indonesian island java cat resemble sumatran tigers numerous locals consider pests animals survive encroachment habitat agricultural development diminish javan tiger number round island burrow boa find burrow round island coast mauritius marrishus may recall dodo also hail snake also find islands region population dwindle could find round island nonnative species goats rabbit destroy vegetation introduce island eradicate boa habitat snake last see poouli powooley also know blackfaced honeycreeper animal native maui discover know survivors remain efforts make mate remain bird efforts fail specially formally declare extinct happen disease predators loss habitat blame reason bird extinction quagga kwagaa animal native south africa might guess actually subspecies common plain zebra hunters covet animal brownish partly strip hide inspire call horse tiger hunt along competition livestock graze land lead quagga demise last kind die amsterdam zoo tecopa tekcopeah pupfish fish live desert tecopa pupfish call mojave desert home know survive water temperatures degrees fahrenheit animal habitat spoil development century pupfish extinct httpwwwpetermaasnlextinctspeciesinfotecopapupfishhtm madeiran madaaron large white butterfly beautiful butterfly native laurisilva lora silva forest valleys portugals madeira maddayra islands pollution agricultural fertilizers construction lead loss habitat major reason species eradication large white butterfly close relative still commonly find across africa asia europe bubal bewbal hartebeest also know bubal antelope ancient egyptians use animal sacrificial purpose call north africa home common sight european hunters steadily wipe beasts sport food last bubal hartebeest female die paris zoo see picture caribbean monk seal seal aggressively hunt meat fur oil start european explorers late century tradition later continue whalers fishermen seal traditional habitats gulf mexico caribbean sea ravage coastal development fish operations also hasten demise caribbean monk seal last see early declare extinct pyrenean peeruneon ibex ibex eebex find throughout spanish french andorran anddoorun pyrenees peerunnees population decimate hunt species go extinct scientists use dna preserve skin sample actually clone female pyrenean ibex unfortunately clone die lung defect shortly birth extinct animal species like see bring back life leave comment subscribe epic wildlife let connect httpwwwepicadamwildlifecom httpwwwfacebookcomepicadamwildlife httpwwwtwittercomepicwildlife httpgplustoepicwildlife,Pets & Animals,Extinct Animals,"animals,lost,extinction,creatures,extinct,recently,disappeared,hunted to extinction,gone forever,vanished,vanquished,endangered,rare,live,real animals,epic wildlife,wild,bizarre,dodo,african,rhino,sabre toothed cat,wooly mammoth,tasmanian,tiger,passenger,pigeon,zanzibar,leopard,javan,quagga,sad,scary,hunters,hunting,hunted,ibex,mysterious,over hunting,mass extinction,true,fake,biggest animals,crazy,resurrect,science,ice age,wildlife,epic,old species,oldest animals"
2gbofVyhJa4,africa wildlife wild animals africa documentary predators,best know mammals best know famous big five elephant lion rhino leopard buffalo south africas bushveld bushland savannah regions still home large number mammals universally associate africa kruger national park alone elephants buffalo estimate elephants leave whole south africa white rhino also bring back brink extinction flourish kruger population nearly hluhluwe umfolozi park kwazulunatal attention protect black rhino park home five big ones major reserve south africa pilanesberg north west numerous smaller reserve private game lodge lion top food chain glamour stake one formidable enemy people expel country remain almost exclusively conservation areas beautiful leopard survive larger area include much southern cape far north country although number small place third famous big cat particularly fascinate cheetah speed champ capable dash almost kilometres hour however vulnerable loss cub predators cheetahs population comparatively small confine mostly far north include kruger national park kgalagadi transfrontier park northern cape reserve kwazulunatal north west africas wildlife big five documentary big cat documentary iconic african wildlife documentary mammal species documentary marine mammals fish documentary crocodile reptiles documentary birdlife documentary,Pets & Animals,Wild Animals,"Big Five,Big Cats,Iconic African wildlife,African wildlife,africa predators documentary,Big Cats Documentary,animals,wildlife,documentary,nature,africa,wild dogs,wild africa,hyena,lions,africa documentaries,wildlife documentary,tiger,baboon,Wild Animals in Africa,Africa Wildlife,africa documentary 2018,africa big five documentary,National Park,South Africa,2018 documentary"
2jO-9QL4mLk,crocodile documentary saltie boss,brutus saltwater crocodile live years journey age wasnt easy go tough challenge predators rigorous hunt catch prey lethal threat come brother brutus keep title boss croc national geographic,Pets & Animals,Documentary/History,"Crocodile,Boss Croc,Saltwater"
2jUqRal-SFQ,top extinct animals,may go myths legends shall live join httpwwwwatchmojocom count pick top extinct animals click subscribe httpwwwyoutubecomsubscriptioncenteradduserwatchmojo visit channel page httpwwwyoutubecomwatchmojo also check interactive suggestion tool httpwwwwatchmojocomsuggest check us httpwwwtwittercomwatchmojo httpinstagramcomwatchmojo httpwwwfacebookcomwatchmojo special thank users leo lazar jakšić kristoff downer vitto galiano joao teh kao yang lloyd eksteen submit idea suggestions page httpwatchmojocomsuggest want suggest idea watchmojo video check interactive suggestion tool httpwwwwatchmojocomsuggest check vote page want watchmojo cup mug tshirts pen sticker even water bottle get order mojobox gift set httpwatchmojocomstore watchmojo lead producer reference online video content cover people place trend care update daily top list origins biographies versus clip movies video game music pop culture,Pets & Animals,Extinct Animals,"animals,nature,extinct,hunting,endangered,quagga,ground sloth,eurasian cave lion,european cave lion,saber-toothed cat,elephant bird,baiji,thylacine,wooly mammoth,irish elk,top 10,WatchMojo,Extinction,Hydrogen (Chemical Element)"
31HhSe2jSI0,extinct animals reawaken science first century,facebook page httpswwwfacebookcomministerruby enoch behold single star fell heaven raise eat feed among cow perceive large black cow behold change stall pasture theyre young begin lament one another look vision survey heaven behold saw many star descend project heaven first star midst young ones cow feed midst look observe behold act manner horse begin approach young cow become pregnant bring forth elephants camels asses cow alarm terrify begin bite teeth swallow strike horn begin also devour cow behold children earth tremble shake terror suddenly flee away wisdom solomon fact almighty power create world formless matter lack mean unleash upon bear savage lions monsters freshly create unknown full fury breathe fire noisily spit smoke flash fearful spark eye creatures capable destroy single blow whose mere appearance could make die fright sirach things good godly sinners turn evil spirit create vengeance fury lay sore stroke time destruction pour force appease wrath make enoch bull come land bull white heifer come along heifer come two bull one black red black gore red chase across ground could see red longer black bull grow heifer follow saw lot cattle come look like follow first heifer leave first search red find cry great howl continue search era humananimal hybrid chimeras begin scientists want bring animals back extinction dodos make list dinosaur dna old jurassic park isnt option clone extinct animals extinct species bring back life use clone httpquotationshubpagescomhubbringingextinctanimalsbacktolifeusingcloning scientists create animals parthuman backhoe cut dinosaurs tail reveal rare fossil find,Pets & Animals,Extinct Animals,"Cloning,Rubystabletalk,biology,animals,animal cloning,genetics,engineering,gmo,warning,seer,watchmen,dreams,prophet,prophecy,hybrids,Ruby,Seer,propchey,Extinction,Animal,pastor,teacher,DNA,dinosaur,part-human"
37ZgqaNRmco,undiscovered islands atlantic ocean wildlife secret animals documentary,vast ocean separate continents meanwhile also boast hundreds small island sandy beach remote untouched nature scatter across seas tropics antarctic uks overseas territories remote place planet documentary explore natural wealth life locations remote ever visit thousands miles nearest anything islands scatter across seas antarctic tropics amongst remotest place earth life isnt lonesome teem life huge penguin colonies worlds richest coral reef many remote act laboratories evolution shape life unexpected dramatic ways thrushes feed seed evolve taste meat turtle become extreme navigators seabirds nest single islands nowhere else world islands one thing common british overseas territories undiscovered islands atlantic ocean islands bear fire run equatorial atlantic antarctica many home unique species intrigue stories tell huge penguin turtle seabird colonies worlds richest coral reef discover uks remarkable distant isolate territories,Pets & Animals,Documentary/History,"ocean,atlantic ocean,atlantic,pacific ocean,atlantis,underwater city atlantic ocean,pacific and atlantic ocean,atlantic and pacific ocean,ocean atlantic,underwater city discovered in atlantic ocean,sea,animals,atlantic ocean animals,animals of the atlantic ocean,wildlife,ocean animals documentary,atlantic island documentary,secret animals,wild atlantic,wild atlantic ocean,mysterious animals,2018 Documentary,Undiscovered islands in Atlantic Ocean"
3jHT7ddu4B8,top battle snake vs wild animal snake vs mongooseeaglemonkeyrabit,top battle snake vs wild animal snake vs mongooseeaglemonkeyrabit watch video animal wild animals attack best attack wild animals wild animal fight catch camera wild animals documentary wild animals wild place live wild animals wild animals list wild animals play important part balance nature wild animals vocabulary thank watch please subscribe channel,Pets & Animals,Wild Animals,"DTV,ZeroProduction,Animal,Wild animal attacks,NAP,Snake,Snake vs animals,animal real fight,king cobra"
4DJuOJoJYDw,animals save,animals save hard believe see compilation show real animal heroes really amaze watch every day see animals rescue definitely sight worth see deserve animals may come mind watch noble animals hope enjoy video funny animals help music use music bensound httpwwwbensoundcomroyaltyfree creative commons attribution cc httpcreativecommonsorglicensesb music promote audio library sock hop kevin macleod incompetechcom license creative commons attribution,Pets & Animals,Save Animals,"animals saving each other,animals helping each other,animals saving animals,animals,amazing animals,animal heroes,real animal heroes,we don’t deserve animals,animals rescuing each other,kind animals,animals are kind,noble animals,funny animals,amazing animals compilation,amazing compilation,I love animals"
4IJeX6kWCQI,wild animals zoo animals kid best animal adventure park,best animal adventure park learn wild animals zoo animals kid video today visit wild animals zoo learn amaze facts animals many fun animals learn come across gorillas elephants tigers alligator hippos even fee giraffe learn kinds fun animal facts zoo animals wild animal adventure ready come join wild adventure girls another fun animal adventure learn lions please forget subscribe channel httpwwwyoutubecomcwildadventuregirls animals awesome love hear let us know favorite animal forget subscribe become official wild adventurer wild adventure girls channel one stop connection kid awesomeness fun discovery epic learn adventure subscribe become part fun wild adventure tell us discover lately find info httpwwwwildadventuregirlscom join us facebook twitter instagram google give us shout love say facebook httpswwwfacebookcomthewildadventuregirls twitter instagram httpswwwinstagramcomwildadventuregirls,Pets & Animals,Wild Animals,"animal adventure,all about wild animals,animal adventure park,zoo animals,animals for kids,animals for children,wild animals,wild animal,for kids,giraffe cam,giraffe,learn animals,at the zoo,animals at the zoo,zoo animals for kids,petting zoo,wildlife park,best animal adventure park,adventure,brave wilderness,adventureous,brave wilderness animals,tigers,lions,animal adventure park zoo,adventure kids,animals,animal,learn,zoo,animal facts,kids at zoo"
4ObRGqfp6Zw,extinct animals part,sorry dont time work old one list animals go online httpwwwyoutubecomeditor see slso ornimegalonyx equus converisdens doediurus mammuthus trogontherii glyptodont southern mammoth mammuthus columbi equus scotti stegomastodon stegodon elephas recki,Pets & Animals,Extinct Animals,"YouTube Editor Animals Part 1 (Canonical Version) Animal (Film Genre) Animals,Part 1 (Canonical Version) animal films"
4gkdUy5dMrQ,top animals go extinct,video know animals go extinct earth planet knowledge extinctanimals full story sabretoothed cat often call sabretoothed tigers sabretoothed lions exist million years ago sabretooth cat carnivores name elongate bladelike canine teeth species long quite bearlike build believe excellent hunters hunt animals sloths mammoths felines could open jaw angle degrees almost twice wide modern lion believe sabretooth cat extinction may link decline extinction large herbivores hunt explanations include climate change competition humans woolly mammoth enormous mammal believe closely relate modernday elephant ancestors migrate africa million years ago spread across northern eurasia north america creature metres tall could weigh tons cover fur curve tusk could easily metres long woolly mammoth eventually disappear years ago combination hunt humans disappearance habitat climate change last isolate woolly mammoth populations believe vanish wrangel island arctic ocean around dodo dodo presume bird become flightless due availability abundant food source relative absence predators dutch sailors first record mention dodo last widely accept sight dodo extinct flightless bird inhabit mauritius dodo one metre tall may weigh kg account dodo appearance vary illustrations write account century exact appearance remain unresolved bird hunt extinction sailors domesticate animals invasive species great auk last colony auks live island eldey kill last bird kill three men catch st kilda scotland large flightless bird find north atlantic far south northern spain average height cm weigh great auk powerful swimmer help hunt underwater food large storm surge believe auk witch cause storm kill stellers sea cow name george steller naturalist discover creature stellers sea cow large herbivorous mammal inhabit near islands southwest alaska believe stellers sea cow grow least metres weigh around tons commander islands bering sea believe mammal tame spend time eat kelp fact unable submerge enormous body possibly make vulnerable human hunters within years discovery europeans steller sea cow hunt extinction tasmanian tiger native australia tasmania new guinea last wild tasmanian tiger kill last captive one die hobart zoo tasmania passenger pigeon native north america passenger wild pigeon extinct since early century estimate billion passenger pigeons inhabit us europeans arrive north america pyrenean ibex one four subspecies spanish ibex iberian goat find iberian peninsula last pyrenean ibex kill fall tree northern spain baiji white dolphin baiji white dolphin also call chinese river dolphin find yangtze river china although officially record extinct one see yangtze river dolphin since west african black rhinoceros west african black rhinoceros find several countries towards southeast region africa last west african black rhino see cameroon declare officially extinct knowledge plus facebook page music credit httpswwwbensoundcom httpswwwyoutubecomaudiolibrarymusic,Pets & Animals,Extinct Animals,"Knowledge plus,knowledge,plus,best,most,the,in,of,with,outside,before,after,without,what,when,why,how many,how much,how long,top 10,top,funny,longest,biggest,smallest,richest,poorest,fastest,slowest,free,green screen,royalty,music,prank,downloads,song,video,background,audio,animated,animation,3D,HD,4k,youtube,facebook,google,amazon,alibaba,first,most amazing top 10,knowledge plus introduction,extinct animals,extict,animals,top 5,endangered species"
5QskWenHWt4,austin stevens adventure hippo face documentary series real wild,wildlife photographer documentarian austin stevens travel assignment document activities find photograph incredible wildlife episode hes search scar hippos locate zambia austin find hes look get close click documentaries exclusive clip follow us facebook httpswwwfacebookcomrealwild query please contact us ownedenquirieslittledotstudioscom realwild hippo austin stevens zambia explore wildlife africa content license cineflix little dot studios produce tigresscineflixnext film,Pets & Animals,Documentary/History,"nature documentary,full documentary,documentary movie,big cats,wildlife documentary,discovery channel,national geographic,natgeo wild,Nature documentaries - topic,Animals - topic,planet earth,david attenborough,Full Animal Documentary,wild animals,wild animal,hippo,africa,safari,hippopotamus,austin stevens,wildlife,photography,zambia"
5tauiZGIMfk,hippos save wildebeest crocodiles,incredible footage show rare interactions capture safari chasin africa safaris book httpbitlychasinafrica one top dam kruger gezanftombi dam near crocodile bridge chase tell latestsightingscom ordeal stop watch animals come drink saw cool heron surf back hippo enjoyable sight different species around send wildlife video earn money httpswwwlatestsightingscompartnership unsuspecting group wildebeest saunter water edge drink huge crocodile jump right immediately grab one wildebeest keep jaw lock animals head next moment another croc race try get something menu hippos close seem perturb happen look moment also want join kill keep wildebeest surround look like pretty hopeless situation wildebeest obviously exhaust seem hippos sense fear whole ordeal calmly keep close wildebeest seem spook pick second wind change direction seek another escape route hippos follow reach shore manage get water back foot completely injure one could help wonder final outcome would damage endure excite watch begin deep sense sadness overcome everyone nature cruel circle life must go book trip kruger httpbitlybookatkruger license footage contactlatestsightingscom get exclusive specials kruger national park free nights httpswwwlatestsightingscomspecials snapchat latestsightings twitter instagram latestkruger live wildlife sight kruger national park httpwwwlatestsightingscom like facebook page great sight photos httpswwwfacebookcomlatestsightingskruger subscribe us youtube httpwwwyoutubecomlatestsightings,Pets & Animals,Save Animals,"Kruger,national,park,Animals,animal,Wildlife,Kruger national park,eating,Battle,south africa,Kruger Park,Africa,hunt,safari,Game Reserve,nature,chase,territory,watch latest sightings animatedcams videos,hippos,hippopotamus,hippo saves wildebeest,wildebeest,crocodile,crocodile bite,crocodile bites wildbeest,hippo croc wildebeest,hippo chases crocodile,hippo to the rescue,hippo saves animal,crocodile fail,wildebeest crocodile,hippo vs crocodile,hippo saves antelope"
5txntHK7GyU,return extinct animals still alive,extinct animals rediscover years centuries even thousands years claim extinct videos rare extinct animals materials use make video public domain creative commons license,Pets & Animals,Extinct Animals,"extinct animals found alive,extinct animals that may still roam the earth,extinct animals that may still be alive,extinct animals brought back to life,extinct animals,10 extinct animals that may still be alive,10 extinct animals that came back,10 extinct animals that are still alive,10 extinct animals that may still roam the earth,10 extinct animals rediscovered,extinct animals rediscovered,rediscovered extinct animals,10 rediscovered extinct animals"
6fTKRBAd8Ng,top extinct animals,top extinct animals extraordinary animals live many hear sill unique list animals video stellers sea cow defenseless beast extinct since aurochs large type cattle extinct since irish deer largest deer ever live extinct years ago quagga half zebra half horse extinct since dodo archetype extinct species extinct since late century subscribe leave comment feedback,Pets & Animals,Extinct Animals,"Extinction,Amazing,Top,Zoo,Arizona,Hunting,Animal (Organism Classification),Deer,Wildlife,Animals,The Dodo Bird Aurochs,Quagga,Cave Lion,Irish Deer,hybrid librarian,Whale,Lions,Elephant,dark5,dark5tv,extinct,extinction,extinct animals,extinct animals found alive,mystery,thylacine,conspiracy,animal,animals,nature,wildlife,weird,evolution,biggest,top 5"
74rl19ooMpA,ocean weirdos unusual creatures sea documentary real wild,ocean shallow depths aby youll find seas strangest ugliest dangerous creatures unique footage deep ocean weird animals behaviours never see shallow meet ocean residents wilder craziest dream truly global film introduce creatures every corner planets oceans click documentaries exclusive clip follow us facebook httpswwwfacebookcomrealwild query please contact us ownedenquirieslittledotstudioscom content license dcd right,Pets & Animals,Documentary/History,"nature documentary,full documentary,documentary movie,animals attack,wildlife documentary,english,hd,deep sea,discovery channel,national geographic,bbc,natgeo wild,Nature documentaries - topic,Animals - topic,sharks - topic,hammerhead shark,marine biology,bottom of the ocean,sea horses,weird fish,creepy sea creatures,unusual animals,abyss documentary,living on the ocean floor,crabs,Real life pokemon,electric ray,stonefish,frogfish,seadragon"
7hkCJ0er-QU,noise animals extinct,check httpsyoutubencsmqnbpudw check newest make rethink existence httpsyoutubefqssxsaukqi saddest yet amaze sound ever hear,Pets & Animals,Extinct Animals,"extinct animal noises,extinct animals sounds,amazing,sad,animals"
80sE3TZtqKc,extinct animals may still alive,extinct animals may still alive subscribe top videos animals animals animals lot animals big ones grey ones stupid ones stupid go extinct however play dead still around perhaps part grand strategy extinct animals still alive top trend videos trend youtuber top game top things wont believe exist ewin race chair code feature ceolacanth terror skink nelson smalleared shrew javan elephant south island takahe huila stubfoot toad kunimasu ivory bill woodpecker spix macaw omura whale top trend top channel produce informative fascinate engage educational entertainment list videos watch viral trend creepy crazy funny controversial hilarious mysterious list videos top trend cover everything include top pop culture celebrity movies music tv film video game politics news comics superheroes sport money facts source top top content follow us twitter voiceover httpswwwyoutubecomsonofamitchshow,Pets & Animals,Extinct Animals,"10 Extinct Animals that May still be Alive,5 Videos of Extinct Animals that May Still Be Alive,mammoth,animals,top 10,extinct animals,extinct,scary,extinction,animal,animal extinction,fear,creatures,snakes,scariest animals,scary animals,horror,nightmarish animals,most dangerous animals,biggest extinct animals,most dangerous extinct animals,prehistoric creatures,biggest prehistoric animals,stubfoot toad,billed woodpecker,exctinct,you won't believe,exist,real"
8f9f_puwRcU,great people save animals live,heroic people rescue save animals uncommon trouble give new live subscribe channel social media facebook httpswwwfacebookcomfourevergreenfacts twitter googlehttpsplusgooglecomfourevergreen video see humanity risk life save animals rescue uncommon trouble dangers humans love animals cat dog favorite pet pet get kind trouble commonly owner human get trouble risk life rescue love animal videos article visit please give credit original owners videosthese videos use compilation thumbnail credit httpswebfacebookcompgkaterinaplotnikovaphotographyphotos music rhynos theme great avenger kevin macleod incompetechcom license creative commons attribution copyright concern contact us act upon query immediately,Pets & Animals,Save Animals,"heroes,great people,awesome people,saving animals,rescuing animals,saving dogs,cat saved,humans saving animals,save wildlife,abused animals rescued,helping animals,protecting animals,help the animals,people helping animals,animals and people,people that help animals,rescue animals,humans saving animals compilation,wild animals"
9NdzTDEqEg4,lion ambush impala cheetah save impala lion hunt animals attack animals save animals,welcome channel lion ambush impala cheetah save impala lion hunt animals attack animals save animals nice time watch content content build aggregation various source youtube blog website difficult guarantee copyright protection always try communicate owners right cooperate copyright even still errors us subscribe great wildlife clip httpsgooglsffzbu sky animals video new upload popular upload google facebook thank watch dont forget like comment subscribe copyright issue videos post remove please contact thank,Pets & Animals,Save Animals,"National Geographic,wild animals,animals save,wild animals huntting,animals,Nature Documentary,animal reptile,anial attack,Animals,wild,wild discovery animals,animal fights,real fight attacks,african animals,python,crocodile,wild animal attacks,top animal fight,amazing moments of animal fight battle,Cheetah VS Lion Real Fight,Cheetah VS Lion,Cheetah Save Impala From Lion,Animals Save Animals,Lion Ambush Impala,lion vs impala,lion vs,impala vs lion"
9SdQivhyjII,animal kingdom wild dog leopards documentary series real wild,wildlife expert steve leonard bring us beauty wonder life erindi game reserve namibia content license itv global click documentaries exclusive clip follow us facebook httpswwwfacebookcomrealwild query please contact us ownedenquirieslittledotstudioscom,Pets & Animals,Wild Animals,"nature documentary,full documentary,documentary movie,big cats,wildlife documentary,discovery channel,national geographic,natgeo wild,Nature documentaries - topic,Animals - topic,planet earth,david attenborough,Full Animal Documentary,wild animals,wild animal"
